item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,discount_amount,final_price,total_amount,revenue,order_date,order_status
ITEM001220,ORD00684,CUST0776,P004,Zebronics Zeb-County,Electronics,2,799,10,79.9,719.1,1438.2,1438.2,2024-12-23,Delivered
ITEM001221,ORD00684,CUST0776,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,10,69.9,629.1,629.1,629.1,2024-12-23,Delivered
ITEM001222,ORD00684,CUST0776,P001,Samsung Galaxy M34,Electronics,1,18999,10,1899.9,17099.1,17099.1,17099.1,2024-12-23,Delivered
ITEM001223,ORD00685,CUST0334,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2025-12-10,Delivered
ITEM001224,ORD00685,CUST0334,P034,Aashirvaad Atta 5kg,Grocery,1,249,0,0.0,249.0,249.0,249.0,2025-12-10,Delivered
ITEM001225,ORD00685,CUST0334,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2025-12-10,Delivered
ITEM001226,ORD00686,CUST0452,P002,Realme Narzo 60,Electronics,2,12999,10,1299.9,11699.1,23398.2,23398.2,2024-11-13,Delivered
ITEM001227,ORD00687,CUST0139,P037,Bru Gold Coffee 200g,Grocery,1,299,5,14.95,284.05,284.05,284.05,2024-11-17,Cancelled
ITEM001228,ORD00688,CUST0839,P043,Nilkamal Plastic Chair,Furniture,1,899,0,0.0,899.0,899.0,899.0,2023-11-22,Delivered
ITEM001229,ORD00688,CUST0839,P023,Classmate Notebook Pack,Books,1,199,0,0.0,199.0,199.0,199.0,2023-11-22,Delivered
ITEM001230,ORD00689,CUST0073,P010,Levis Men Jeans 511,Clothing,1,2499,0,0.0,2499.0,2499.0,2499.0,2025-09-04,Delivered
ITEM001231,ORD00689,CUST0073,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2025-09-04,Delivered
ITEM001232,ORD00689,CUST0073,P005,HP 15s Laptop,Electronics,1,45999,0,0.0,45999.0,45999.0,45999.0,2025-09-04,Delivered
ITEM001233,ORD00690,CUST0898,P004,Zebronics Zeb-County,Electronics,1,799,25,199.75,599.25,599.25,599.25,2025-09-02,Delivered
ITEM001234,ORD00691,CUST0319,P039,Sparx Men Sports Shoes,Footwear,1,999,0,0.0,999.0,999.0,999.0,2024-09-22,Delivered
ITEM001235,ORD00692,CUST0644,P019,Bajaj Room Heater,Home & Kitchen,3,1599,0,0.0,1599.0,4797.0,4797.0,2024-12-18,Delivered
ITEM001236,ORD00692,CUST0644,P005,HP 15s Laptop,Electronics,1,45999,0,0.0,45999.0,45999.0,45999.0,2024-12-18,Delivered
ITEM001237,ORD00692,CUST0644,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2024-12-18,Delivered
ITEM001238,ORD00693,CUST0448,P003,boAt Rockerz 450,Electronics,2,1499,5,74.95,1424.05,2848.1,2848.1,2025-12-20,Delivered
ITEM001239,ORD00693,CUST0448,P045,Bosch Car Wiper Blade,Automotive,2,499,5,24.95,474.05,948.1,948.1,2025-12-20,Delivered
ITEM001240,ORD00693,CUST0448,P047,Dabur Chyawanprash 1kg,Health,2,349,5,17.45,331.55,663.1,663.1,2025-12-20,Delivered
ITEM001241,ORD00694,CUST0171,P012,Biba Anarkali Suit,Clothing,1,2199,25,549.75,1649.25,1649.25,1649.25,2023-01-05,Delivered
ITEM001242,ORD00694,CUST0171,P048,Patanjali Ashwagandha,Health,1,199,25,49.75,149.25,149.25,149.25,2023-01-05,Delivered
ITEM001243,ORD00695,CUST0028,P002,Realme Narzo 60,Electronics,3,12999,5,649.95,12349.05,37047.15,37047.15,2024-09-09,Delivered
ITEM001244,ORD00695,CUST0028,P033,Tata Salt 1kg,Grocery,2,28,5,1.4,26.6,53.2,53.2,2024-09-09,Delivered
ITEM001245,ORD00695,CUST0028,P035,Amul Butter 500g,Grocery,1,275,5,13.75,261.25,261.25,261.25,2024-09-09,Delivered
ITEM001246,ORD00696,CUST0544,P013,Jockey Men T-Shirt,Clothing,2,599,0,0.0,599.0,1198.0,1198.0,2024-05-06,Processing
ITEM001247,ORD00696,CUST0544,P006,Lenovo IdeaPad Slim,Electronics,1,38999,0,0.0,38999.0,38999.0,38999.0,2024-05-06,Processing
ITEM001248,ORD00697,CUST0643,P008,Redmi Smart TV 32,Electronics,3,15999,5,799.95,15199.05,45597.15,45597.15,2023-12-07,Delivered
ITEM001249,ORD00697,CUST0643,P030,Dove Body Lotion 400ml,Beauty,1,299,5,14.95,284.05,284.05,284.05,2023-12-07,Delivered
ITEM001250,ORD00698,CUST0673,P036,Maggi Noodles 12 Pack,Grocery,1,192,5,9.6,182.4,182.4,182.4,2025-10-19,Delivered
ITEM001251,ORD00699,CUST0456,P011,W Women Kurta Set,Clothing,3,1599,0,0.0,1599.0,4797.0,4797.0,2024-11-26,Shipped
ITEM001252,ORD00699,CUST0456,P014,HRX Sports Tracksuit,Clothing,1,1799,0,0.0,1799.0,1799.0,1799.0,2024-11-26,Shipped
ITEM001253,ORD00699,CUST0456,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2024-11-26,Shipped
ITEM001254,ORD00700,CUST0224,P023,Classmate Notebook Pack,Books,1,199,0,0.0,199.0,199.0,199.0,2024-05-22,Delivered
ITEM001255,ORD00701,CUST0166,P014,HRX Sports Tracksuit,Clothing,2,1799,10,179.9,1619.1,3238.2,3238.2,2025-12-05,Delivered
ITEM001256,ORD00701,CUST0166,P034,Aashirvaad Atta 5kg,Grocery,3,249,10,24.9,224.1,672.3,672.3,2025-12-05,Delivered
ITEM001257,ORD00702,CUST0279,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2025-04-26,Cancelled
ITEM001258,ORD00702,CUST0279,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2025-04-26,Cancelled
ITEM001259,ORD00702,CUST0279,P012,Biba Anarkali Suit,Clothing,3,2199,0,0.0,2199.0,6597.0,6597.0,2025-04-26,Cancelled
ITEM001260,ORD00703,CUST0064,P013,Jockey Men T-Shirt,Clothing,1,599,5,29.95,569.05,569.05,0.0,2024-11-17,Returned
ITEM001261,ORD00704,CUST0028,P042,Fisher Price Baby Gym,Toys,2,1799,10,179.9,1619.1,3238.2,3238.2,2025-09-06,Delivered
ITEM001262,ORD00705,CUST0697,P013,Jockey Men T-Shirt,Clothing,1,599,5,29.95,569.05,569.05,0.0,2025-11-18,Returned
ITEM001263,ORD00706,CUST0669,P045,Bosch Car Wiper Blade,Automotive,1,499,0,0.0,499.0,499.0,499.0,2023-03-17,Delivered
ITEM001264,ORD00707,CUST0692,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,10,199.9,1799.1,1799.1,1799.1,2023-11-24,Cancelled
ITEM001265,ORD00708,CUST0380,P010,Levis Men Jeans 511,Clothing,1,2499,10,249.9,2249.1,2249.1,2249.1,2025-09-06,Cancelled
ITEM001266,ORD00709,CUST0291,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,0.0,2024-05-23,Returned
ITEM001267,ORD00710,CUST0930,P031,Himalaya Face Wash,Beauty,1,179,0,0.0,179.0,179.0,179.0,2024-07-03,Cancelled
ITEM001268,ORD00711,CUST0232,P033,Tata Salt 1kg,Grocery,1,28,5,1.4,26.6,26.6,26.6,2023-03-24,Delivered
ITEM001269,ORD00712,CUST0850,P040,Catwalk Women Heels,Footwear,1,1499,0,0.0,1499.0,1499.0,1499.0,2024-12-17,Delivered
ITEM001270,ORD00712,CUST0850,P019,Bajaj Room Heater,Home & Kitchen,1,1599,0,0.0,1599.0,1599.0,1599.0,2024-12-17,Delivered
ITEM001271,ORD00713,CUST0656,P022,Python Crash Course,Books,1,699,0,0.0,699.0,699.0,699.0,2024-10-04,Delivered
ITEM001272,ORD00713,CUST0656,P037,Bru Gold Coffee 200g,Grocery,2,299,0,0.0,299.0,598.0,598.0,2024-10-04,Delivered
ITEM001273,ORD00713,CUST0656,P009,Allen Solly Men Shirt,Clothing,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-10-04,Delivered
ITEM001274,ORD00714,CUST0402,P042,Fisher Price Baby Gym,Toys,1,1799,0,0.0,1799.0,1799.0,1799.0,2024-01-18,Shipped
ITEM001275,ORD00714,CUST0402,P001,Samsung Galaxy M34,Electronics,1,18999,0,0.0,18999.0,18999.0,18999.0,2024-01-18,Shipped
ITEM001276,ORD00714,CUST0402,P050,Dettol Hand Sanitizer 500ml,Health,2,199,0,0.0,199.0,398.0,398.0,2024-01-18,Shipped
ITEM001277,ORD00714,CUST0402,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2024-01-18,Shipped
ITEM001278,ORD00715,CUST0797,P046,Turtle Wax Car Polish,Automotive,1,399,5,19.95,379.05,379.05,379.05,2025-12-17,Delivered
ITEM001279,ORD00716,CUST0459,P043,Nilkamal Plastic Chair,Furniture,2,899,0,0.0,899.0,1798.0,1798.0,2025-10-17,Delivered
ITEM001280,ORD00717,CUST0205,P030,Dove Body Lotion 400ml,Beauty,1,299,0,0.0,299.0,299.0,299.0,2023-06-16,Shipped
ITEM001281,ORD00718,CUST0833,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,0,0.0,1899.0,1899.0,1899.0,2025-10-28,Delivered
ITEM001282,ORD00719,CUST0536,P028,Prokyde Badminton Racket,Sports,2,599,10,59.9,539.1,1078.2,1078.2,2024-01-13,Processing
ITEM001283,ORD00719,CUST0536,P044,Pepperfry Wall Clock,Furniture,1,599,10,59.9,539.1,539.1,539.1,2024-01-13,Processing
ITEM001284,ORD00720,CUST0916,P006,Lenovo IdeaPad Slim,Electronics,1,38999,10,3899.9,35099.1,35099.1,35099.1,2025-08-15,Delivered
ITEM001285,ORD00720,CUST0916,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,10,279.9,2519.1,2519.1,2519.1,2025-08-15,Delivered
ITEM001286,ORD00721,CUST0999,P005,HP 15s Laptop,Electronics,1,45999,0,0.0,45999.0,45999.0,45999.0,2024-08-04,Cancelled
ITEM001287,ORD00721,CUST0999,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2024-08-04,Cancelled
ITEM001288,ORD00721,CUST0999,P042,Fisher Price Baby Gym,Toys,1,1799,0,0.0,1799.0,1799.0,1799.0,2024-08-04,Cancelled
ITEM001289,ORD00722,CUST0881,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,0.0,2024-01-07,Returned
ITEM001290,ORD00723,CUST0278,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,0,0.0,699.0,699.0,699.0,2023-12-25,Delivered
ITEM001291,ORD00724,CUST0377,P034,Aashirvaad Atta 5kg,Grocery,2,249,0,0.0,249.0,498.0,498.0,2025-06-18,Delivered
ITEM001292,ORD00724,CUST0377,P050,Dettol Hand Sanitizer 500ml,Health,2,199,0,0.0,199.0,398.0,398.0,2025-06-18,Delivered
ITEM001293,ORD00725,CUST0035,P011,W Women Kurta Set,Clothing,2,1599,15,239.85,1359.15,2718.3,0.0,2024-03-14,Returned
ITEM001294,ORD00725,CUST0035,P014,HRX Sports Tracksuit,Clothing,1,1799,15,269.85,1529.15,1529.15,0.0,2024-03-14,Returned
ITEM001295,ORD00725,CUST0035,P009,Allen Solly Men Shirt,Clothing,1,1299,15,194.85,1104.15,1104.15,0.0,2024-03-14,Returned
ITEM001296,ORD00726,CUST0593,P003,boAt Rockerz 450,Electronics,1,1499,5,74.95,1424.05,1424.05,1424.05,2023-04-13,Processing
ITEM001297,ORD00727,CUST0489,P034,Aashirvaad Atta 5kg,Grocery,1,249,0,0.0,249.0,249.0,249.0,2024-04-22,Delivered
ITEM001298,ORD00727,CUST0489,P049,Omron BP Monitor,Health,2,1999,0,0.0,1999.0,3998.0,3998.0,2024-04-22,Delivered
ITEM001299,ORD00728,CUST0144,P004,Zebronics Zeb-County,Electronics,2,799,5,39.95,759.05,1518.1,1518.1,2023-10-25,Processing
ITEM001300,ORD00728,CUST0144,P050,Dettol Hand Sanitizer 500ml,Health,1,199,5,9.95,189.05,189.05,189.05,2023-10-25,Processing
ITEM001301,ORD00728,CUST0144,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,1899.05,2023-10-25,Processing
ITEM001302,ORD00729,CUST0242,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,0,0.0,1999.0,1999.0,1999.0,2023-07-04,Delivered
ITEM001303,ORD00729,CUST0242,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2023-07-04,Delivered
ITEM001304,ORD00729,CUST0242,P031,Himalaya Face Wash,Beauty,1,179,0,0.0,179.0,179.0,179.0,2023-07-04,Delivered
ITEM001305,ORD00730,CUST0866,P034,Aashirvaad Atta 5kg,Grocery,1,249,0,0.0,249.0,249.0,249.0,2023-10-27,Delivered
ITEM001306,ORD00730,CUST0866,P014,HRX Sports Tracksuit,Clothing,1,1799,0,0.0,1799.0,1799.0,1799.0,2023-10-27,Delivered
ITEM001307,ORD00730,CUST0866,P031,Himalaya Face Wash,Beauty,3,179,0,0.0,179.0,537.0,537.0,2023-10-27,Delivered
ITEM001308,ORD00731,CUST0675,P048,Patanjali Ashwagandha,Health,1,199,0,0.0,199.0,199.0,199.0,2024-08-03,Delivered
ITEM001309,ORD00732,CUST0946,P042,Fisher Price Baby Gym,Toys,1,1799,10,179.9,1619.1,1619.1,1619.1,2025-05-28,Delivered
ITEM001310,ORD00733,CUST0738,P039,Sparx Men Sports Shoes,Footwear,1,999,5,49.95,949.05,949.05,949.05,2025-04-26,Delivered
ITEM001311,ORD00734,CUST0517,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,0,0.0,1999.0,1999.0,1999.0,2024-12-21,Delivered
ITEM001312,ORD00735,CUST0450,P029,Lakme 9to5 Foundation,Beauty,2,549,5,27.45,521.55,1043.1,1043.1,2025-12-14,Delivered
ITEM001313,ORD00736,CUST0032,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,399.0,2024-07-21,Delivered
ITEM001314,ORD00737,CUST0786,P050,Dettol Hand Sanitizer 500ml,Health,1,199,0,0.0,199.0,199.0,199.0,2023-07-04,Processing
ITEM001315,ORD00737,CUST0786,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2023-07-04,Processing
ITEM001316,ORD00738,CUST0770,P042,Fisher Price Baby Gym,Toys,2,1799,10,179.9,1619.1,3238.2,3238.2,2025-05-06,Delivered
ITEM001317,ORD00738,CUST0770,P029,Lakme 9to5 Foundation,Beauty,2,549,10,54.9,494.1,988.2,988.2,2025-05-06,Delivered
ITEM001318,ORD00739,CUST0383,P007,Fire-Boltt Ninja Watch,Electronics,2,1999,0,0.0,1999.0,3998.0,3998.0,2024-05-20,Delivered
ITEM001319,ORD00739,CUST0383,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,0,0.0,1899.0,1899.0,1899.0,2024-05-20,Delivered
ITEM001320,ORD00740,CUST0664,P037,Bru Gold Coffee 200g,Grocery,1,299,5,14.95,284.05,284.05,284.05,2023-06-22,Cancelled
ITEM001321,ORD00740,CUST0664,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,5,24.95,474.05,474.05,474.05,2023-06-22,Cancelled
ITEM001322,ORD00741,CUST0498,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,5,64.95,1234.05,1234.05,1234.05,2025-06-24,Delivered
ITEM001323,ORD00742,CUST0674,P001,Samsung Galaxy M34,Electronics,3,18999,5,949.95,18049.05,54147.15,54147.15,2024-04-04,Delivered
ITEM001324,ORD00742,CUST0674,P021,Data Science Handbook,Books,1,899,5,44.95,854.05,854.05,854.05,2024-04-04,Delivered
ITEM001325,ORD00742,CUST0674,P015,Prestige Pressure Cooker 5L,Home & Kitchen,3,1899,5,94.95,1804.05,5412.15,5412.15,2024-04-04,Delivered
ITEM001326,ORD00743,CUST0181,P014,HRX Sports Tracksuit,Clothing,1,1799,0,0.0,1799.0,1799.0,1799.0,2025-12-27,Delivered
ITEM001327,ORD00743,CUST0181,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,0,0.0,699.0,699.0,699.0,2025-12-27,Delivered
ITEM001328,ORD00744,CUST0742,P033,Tata Salt 1kg,Grocery,1,28,15,4.2,23.8,23.8,23.8,2024-12-10,Cancelled
ITEM001329,ORD00745,CUST0294,P012,Biba Anarkali Suit,Clothing,1,2199,5,109.95,2089.05,2089.05,0.0,2023-03-14,Returned
ITEM001330,ORD00745,CUST0294,P037,Bru Gold Coffee 200g,Grocery,1,299,5,14.95,284.05,284.05,0.0,2023-03-14,Returned
ITEM001331,ORD00746,CUST0687,P004,Zebronics Zeb-County,Electronics,1,799,0,0.0,799.0,799.0,799.0,2024-11-12,Cancelled
ITEM001332,ORD00746,CUST0687,P009,Allen Solly Men Shirt,Clothing,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-11-12,Cancelled
ITEM001333,ORD00746,CUST0687,P047,Dabur Chyawanprash 1kg,Health,3,349,0,0.0,349.0,1047.0,1047.0,2024-11-12,Cancelled
ITEM001334,ORD00746,CUST0687,P035,Amul Butter 500g,Grocery,2,275,0,0.0,275.0,550.0,550.0,2024-11-12,Cancelled
ITEM001335,ORD00747,CUST0725,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2024-02-17,Delivered
ITEM001336,ORD00747,CUST0725,P032,Park Avenue Deo Combo,Beauty,1,399,0,0.0,399.0,399.0,399.0,2024-02-17,Delivered
ITEM001337,ORD00747,CUST0725,P048,Patanjali Ashwagandha,Health,1,199,0,0.0,199.0,199.0,199.0,2024-02-17,Delivered
ITEM001338,ORD00747,CUST0725,P023,Classmate Notebook Pack,Books,2,199,0,0.0,199.0,398.0,398.0,2024-02-17,Delivered
ITEM001339,ORD00748,CUST0026,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2025-05-02,Cancelled
ITEM001340,ORD00749,CUST0012,P050,Dettol Hand Sanitizer 500ml,Health,1,199,0,0.0,199.0,199.0,199.0,2024-09-03,Delivered
ITEM001341,ORD00750,CUST0679,P044,Pepperfry Wall Clock,Furniture,2,599,0,0.0,599.0,1198.0,1198.0,2024-07-07,Delivered
ITEM001342,ORD00751,CUST0179,P043,Nilkamal Plastic Chair,Furniture,1,899,15,134.85,764.15,764.15,764.15,2025-01-17,Cancelled
ITEM001343,ORD00752,CUST0860,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,0,0.0,1899.0,1899.0,1899.0,2024-11-09,Delivered
ITEM001344,ORD00753,CUST0617,P005,HP 15s Laptop,Electronics,1,45999,0,0.0,45999.0,45999.0,45999.0,2024-05-09,Cancelled
ITEM001345,ORD00753,CUST0617,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,399.0,2024-05-09,Cancelled
ITEM001346,ORD00754,CUST0138,P038,Bata Men Formal Shoes,Footwear,1,1999,0,0.0,1999.0,1999.0,1999.0,2025-05-18,Delivered
ITEM001347,ORD00755,CUST0051,P002,Realme Narzo 60,Electronics,1,12999,10,1299.9,11699.1,11699.1,11699.1,2023-06-23,Delivered
ITEM001348,ORD00755,CUST0051,P039,Sparx Men Sports Shoes,Footwear,1,999,10,99.9,899.1,899.1,899.1,2023-06-23,Delivered
ITEM001349,ORD00756,CUST0527,P013,Jockey Men T-Shirt,Clothing,1,599,10,59.9,539.1,539.1,539.1,2025-05-21,Delivered
ITEM001350,ORD00757,CUST0375,P032,Park Avenue Deo Combo,Beauty,1,399,10,39.9,359.1,359.1,359.1,2025-04-18,Cancelled
ITEM001351,ORD00758,CUST0055,P030,Dove Body Lotion 400ml,Beauty,1,299,0,0.0,299.0,299.0,299.0,2025-02-13,Delivered
ITEM001352,ORD00759,CUST0508,P032,Park Avenue Deo Combo,Beauty,1,399,0,0.0,399.0,399.0,399.0,2024-04-11,Delivered
ITEM001353,ORD00759,CUST0508,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2024-04-11,Delivered
ITEM001354,ORD00759,CUST0508,P041,Funskool Lego Set,Toys,1,999,0,0.0,999.0,999.0,999.0,2024-04-11,Delivered
ITEM001355,ORD00760,CUST0449,P009,Allen Solly Men Shirt,Clothing,2,1299,15,194.85,1104.15,2208.3,2208.3,2024-07-24,Delivered
ITEM001356,ORD00760,CUST0449,P004,Zebronics Zeb-County,Electronics,1,799,15,119.85,679.15,679.15,679.15,2024-07-24,Delivered
ITEM001357,ORD00761,CUST0618,P034,Aashirvaad Atta 5kg,Grocery,1,249,0,0.0,249.0,249.0,249.0,2024-08-27,Delivered
ITEM001358,ORD00761,CUST0618,P009,Allen Solly Men Shirt,Clothing,2,1299,0,0.0,1299.0,2598.0,2598.0,2024-08-27,Delivered
ITEM001359,ORD00761,CUST0618,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,1499.0,2024-08-27,Delivered
ITEM001360,ORD00762,CUST0266,P029,Lakme 9to5 Foundation,Beauty,1,549,10,54.9,494.1,494.1,494.1,2023-10-06,Delivered
ITEM001361,ORD00762,CUST0266,P045,Bosch Car Wiper Blade,Automotive,1,499,10,49.9,449.1,449.1,449.1,2023-10-06,Delivered
ITEM001362,ORD00762,CUST0266,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,10,129.9,1169.1,1169.1,1169.1,2023-10-06,Delivered
ITEM001363,ORD00763,CUST0853,P010,Levis Men Jeans 511,Clothing,1,2499,25,624.75,1874.25,1874.25,1874.25,2024-03-15,Delivered
ITEM001364,ORD00764,CUST0261,P021,Data Science Handbook,Books,2,899,0,0.0,899.0,1798.0,1798.0,2025-10-20,Delivered
ITEM001365,ORD00764,CUST0261,P004,Zebronics Zeb-County,Electronics,3,799,0,0.0,799.0,2397.0,2397.0,2025-10-20,Delivered
ITEM001366,ORD00765,CUST0118,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2024-11-02,Delivered
ITEM001367,ORD00765,CUST0118,P043,Nilkamal Plastic Chair,Furniture,2,899,0,0.0,899.0,1798.0,1798.0,2024-11-02,Delivered
ITEM001368,ORD00765,CUST0118,P039,Sparx Men Sports Shoes,Footwear,1,999,0,0.0,999.0,999.0,999.0,2024-11-02,Delivered
ITEM001369,ORD00766,CUST0474,P029,Lakme 9to5 Foundation,Beauty,1,549,5,27.45,521.55,521.55,521.55,2023-10-01,Cancelled
ITEM001370,ORD00766,CUST0474,P040,Catwalk Women Heels,Footwear,1,1499,5,74.95,1424.05,1424.05,1424.05,2023-10-01,Cancelled
ITEM001371,ORD00766,CUST0474,P041,Funskool Lego Set,Toys,1,999,5,49.95,949.05,949.05,949.05,2023-10-01,Cancelled
ITEM001372,ORD00767,CUST0503,P048,Patanjali Ashwagandha,Health,2,199,10,19.9,179.1,358.2,358.2,2023-02-25,Cancelled
ITEM001373,ORD00768,CUST0512,P031,Himalaya Face Wash,Beauty,2,179,0,0.0,179.0,358.0,358.0,2023-08-18,Delivered
ITEM001374,ORD00768,CUST0512,P036,Maggi Noodles 12 Pack,Grocery,3,192,0,0.0,192.0,576.0,576.0,2023-08-18,Delivered
ITEM001375,ORD00769,CUST0889,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,10,189.9,1709.1,1709.1,1709.1,2024-01-04,Delivered
ITEM001376,ORD00770,CUST0560,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2023-04-13,Delivered
ITEM001377,ORD00770,CUST0560,P001,Samsung Galaxy M34,Electronics,2,18999,0,0.0,18999.0,37998.0,37998.0,2023-04-13,Delivered
ITEM001378,ORD00770,CUST0560,P035,Amul Butter 500g,Grocery,2,275,0,0.0,275.0,550.0,550.0,2023-04-13,Delivered
ITEM001379,ORD00770,CUST0560,P007,Fire-Boltt Ninja Watch,Electronics,2,1999,0,0.0,1999.0,3998.0,3998.0,2023-04-13,Delivered
ITEM001380,ORD00771,CUST0817,P048,Patanjali Ashwagandha,Health,1,199,0,0.0,199.0,199.0,199.0,2025-10-23,Shipped
ITEM001381,ORD00771,CUST0817,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,0,0.0,699.0,699.0,699.0,2025-10-23,Shipped
ITEM001382,ORD00772,CUST0790,P029,Lakme 9to5 Foundation,Beauty,1,549,0,0.0,549.0,549.0,549.0,2024-12-03,Delivered
ITEM001383,ORD00772,CUST0790,P048,Patanjali Ashwagandha,Health,1,199,0,0.0,199.0,199.0,199.0,2024-12-03,Delivered
ITEM001384,ORD00772,CUST0790,P045,Bosch Car Wiper Blade,Automotive,2,499,0,0.0,499.0,998.0,998.0,2024-12-03,Delivered
ITEM001385,ORD00772,CUST0790,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2024-12-03,Delivered
ITEM001386,ORD00773,CUST0833,P003,boAt Rockerz 450,Electronics,3,1499,0,0.0,1499.0,4497.0,4497.0,2023-02-05,Delivered
ITEM001387,ORD00773,CUST0833,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2023-02-05,Delivered
ITEM001388,ORD00773,CUST0833,P017,Milton Thermosteel Flask,Home & Kitchen,3,699,0,0.0,699.0,2097.0,2097.0,2023-02-05,Delivered
ITEM001389,ORD00773,CUST0833,P004,Zebronics Zeb-County,Electronics,3,799,0,0.0,799.0,2397.0,2397.0,2023-02-05,Delivered
ITEM001390,ORD00774,CUST0807,P045,Bosch Car Wiper Blade,Automotive,1,499,5,24.95,474.05,474.05,474.05,2025-07-22,Delivered
ITEM001391,ORD00774,CUST0807,P043,Nilkamal Plastic Chair,Furniture,2,899,5,44.95,854.05,1708.1,1708.1,2025-07-22,Delivered
ITEM001392,ORD00774,CUST0807,P021,Data Science Handbook,Books,1,899,5,44.95,854.05,854.05,854.05,2025-07-22,Delivered
ITEM001393,ORD00775,CUST0110,P012,Biba Anarkali Suit,Clothing,1,2199,10,219.9,1979.1,1979.1,1979.1,2024-05-12,Cancelled
ITEM001394,ORD00775,CUST0110,P004,Zebronics Zeb-County,Electronics,1,799,10,79.9,719.1,719.1,719.1,2024-05-12,Cancelled
ITEM001395,ORD00776,CUST0680,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2025-01-05,Delivered
ITEM001396,ORD00777,CUST0204,P016,Philips HL7756 Mixer,Home & Kitchen,3,2799,0,0.0,2799.0,8397.0,8397.0,2025-11-27,Delivered
ITEM001397,ORD00777,CUST0204,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,1499.0,2025-11-27,Delivered
ITEM001398,ORD00778,CUST0892,P017,Milton Thermosteel Flask,Home & Kitchen,2,699,5,34.95,664.05,1328.1,1328.1,2024-03-05,Delivered
ITEM001399,ORD00779,CUST0989,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,1499.0,2025-08-20,Cancelled
ITEM001400,ORD00780,CUST0723,P004,Zebronics Zeb-County,Electronics,1,799,15,119.85,679.15,679.15,679.15,2024-05-16,Delivered
ITEM001401,ORD00780,CUST0723,P025,Cosco Cricket Kit,Sports,1,2999,15,449.85,2549.15,2549.15,2549.15,2024-05-16,Delivered
ITEM001402,ORD00781,CUST0047,P017,Milton Thermosteel Flask,Home & Kitchen,2,699,5,34.95,664.05,1328.1,1328.1,2024-07-14,Delivered
